,Quarter,Institute,Country,Currency,ECL Stage 1,ECL Stage 2,ECL Stage 3,ECL POCI,ECL Performing,ECL Default,ECL Total,EAD Stage 1,EAD Stage 2,EAD Stage 3,EAD POCI,EAD Performing,EAD Default,EAD Total,Unnamed: 18,NPL Ratio,Coverage Ratio Performing,Coverage Ratio Default,Coverage Ratio Total,Share S1 (EAD),Share S2 (EAD),Share S3/Poci (EAD),Unnamed: 26,Exchange Rate,FCCY
124,2020-12-31,Banca BPM,ITA,EUR,,,,,466.176,4293.451,4759.627,,,,,105508.487,8586.125,114094.612,,0.07525443006896768,0.004418374419491012,0.5000452474195286,0.04171649227397347,0.0,0.0,0.0,,,
125,2017-12-31,BPER,ITA,EUR,,,,,226.0,5129.0,5355.0,,,,,42433.0,10531.0,52964.0,,0.1988331697001737,0.0053260434096104444,0.487038267970753,0.10110641190242428,0.0,0.0,0.0,,,
126,2018-03-31,BPER,ITA,EUR,,,,,186.0,5661.0,5847.0,,,,,41383.0,9868.0,51251.0,,0.1925425845349359,0.004494599231568519,0.5736724766923389,0.11408557881797428,0.0,0.0,0.0,,,
127,2018-06-30,BPER,ITA,EUR,,,,,169.0,5040.0,5209.0,,,,,42146.0,8866.0,51012.0,,0.17380224260958205,0.004009870450339297,0.5684637942702458,0.10211322826001724,0.0,0.0,0.0,,,
128,2018-09-30,BPER,ITA,EUR,,,,,161.0,4983.0,5144.0,,,,,42004.0,8788.0,50792.0,,0.1730193731296267,0.003832968288734406,0.5670232134729176,0.10127579146322256,0.0,0.0,0.0,,,
129,2018-12-31,BPER,ITA,EUR,,,,,165.0,3841.0,4006.0,,,,,44011.0,7046.0,51057.0,,0.1380026245176959,0.003749062734316421,0.5451319897814363,0.07846132753589126,0.0,0.0,0.0,,,
130,2019-03-31,BPER,ITA,EUR,,,,,160.0,3790.0,3950.0,,,,,43514.0,6947.0,50461.0,,0.1376706763639246,0.0036769775244748816,0.5455592342018137,0.07827827431085392,0.0,0.0,0.0,,,
131,2019-06-30,BPER,ITA,EUR,,,,,146.0,3799.0,3945.0,,,,,43550.0,6937.0,50487.0,,0.13740170737021412,0.0033524684270952927,0.5476430733746577,0.07813892685245707,0.0,0.0,0.0,,,
132,2019-09-30,BPER,ITA,EUR,,,,,206.0,3328.0,3534.0,,,,,49515.0,6515.0,56030.0,,0.11627699446724969,0.0041603554478440875,0.5108211818879509,0.06307335356059254,0.0,0.0,0.0,,,
133,2019-12-31,BPER,ITA,EUR,,,,,162.0,3124.0,3286.0,,,,,49169.0,6113.0,55282.0,,0.11057848847726204,0.003294758892798308,0.5110420415507934,0.059440685937556526,0.0,0.0,0.0,,,
134,2020-03-31,BPER,ITA,EUR,,,,,143.0,3142.0,3285.0,,,,,48263.0,6056.0,54319.0,,0.11148953404885951,0.002962932266953981,0.5188243064729194,0.06047607651098143,0.0,0.0,0.0,,,
135,2020-06-30,BPER,ITA,EUR,,,,,161.0,2374.0,2535.0,,,,,50082.0,5337.0,55419.0,,0.09630271206625886,0.0032147278463320154,0.4448191868090688,0.04574243490499648,0.0,0.0,0.0,,,
136,2020-09-30,BPER,ITA,EUR,,,,,165.0,2413.0,2578.0,,,,,50571.0,4896.0,55467.0,,0.08826870030829141,0.0032627395147416505,0.4928513071895425,0.0464780860691943,0.0,0.0,0.0,,,
137,2020-12-31,BPER,ITA,EUR,,,,,172.311,2212.728,2385.039,,,,,51047.978,4342.94,55390.918000000005,,0.07840527214226706,0.0033754716004618245,0.5095000161181136,0.04305830425124928,0.0,0.0,0.0,,,
138,2017-12-31,ING,NL,EUR,-352.0,952.0,3915.0,0.0,,,4515.0,,,,,,,579050.0,,,,,0.0077972541231327176,0.0,0.0,0.0,,,
139,2018-06-30,ING,NL,EUR,432.0,928.0,3615.0,2.0,1360.0,3617.0,4977.0,,,,,582146.0,10246.0,592392.0,,0.017295979689124767,0.002336183706492873,0.35301581104821395,0.008401531418385124,0.0,0.0,0.0,,,
140,2018-12-31,ING,NL,EUR,425.0,925.0,3139.0,2.0,1350.0,3141.0,4491.0,,,,,587079.0,9608.0,596687.0,,0.016102244560380903,0.0022995201667918626,0.3269150707743547,0.007526559150777544,0.0,0.0,0.0,,,
141,2019-06-30,ING,NL,EUR,440.0,864.0,3175.0,2.0,1304.0,3177.0,4481.0,,,,,605514.0,9731.0,615245.0,,0.01581646336012483,0.0021535422797821354,0.3264823759120337,0.007283277393558663,0.0,0.0,0.0,,,
142,2019-12-31,ING,NL,EUR,434.0,881.0,3275.0,0.0,1315.0,3275.0,4590.0,,,,,606370.0,9985.0,616355.0,,0.016200079499639006,0.00216864290779557,0.32799198798197293,0.007447007000835558,0.0,0.0,0.0,,,
143,2020-06-30,ING,NL,EUR,633.0,1412.0,3979.0,5.0,2045.0,3984.0,6029.0,,,,,610147.0,12591.0,622738.0,,0.020218775793351296,0.0033516513233696143,0.3164164879675959,0.009681439064261374,0.0,0.0,0.0,,,
144,2020-12-31,ING,NL,EUR,506.0,1476.0,3797.0,0.0,1982.0,3797.0,5779.0,,,,,591391.0,12565.0,603956.0,,0.020804495691739134,0.003351420633726249,0.30218861918026263,0.009568577843419057,0.0,0.0,0.0,,,
145,2017-12-31,ABN Amro,NL,EUR,206.0,212.0,2183.0,0.0,418.0,2183.0,2601.0,,,,,,,,,,,,,,,,,,
146,2018-03-31,ABN Amro,NL,EUR,192.0,234.0,2272.0,0.0,426.0,2272.0,2698.0,250188.0,16408.0,6839.0,0.0,266596.0,6839.0,273435.0,,0.025011428675919323,0.0015979234497141743,0.3322123117414827,0.009867061641706438,0.9149816226891218,0.06000694863495895,0.025011428675919323,,,
147,2018-06-30,ABN Amro,NL,EUR,217.0,191.0,2359.0,0.0,408.0,2359.0,2767.0,254100.0,14162.0,6930.0,0.0,268262.0,6930.0,275192.0,,0.025182418093549232,0.001520901208520029,0.34040404040404043,0.010054798104596065,0.9233553300968051,0.05146225180964563,0.025182418093549232,,,
148,2018-09-30,ABN Amro,NL,EUR,216.0,200.0,1854.0,0.0,416.0,1854.0,2270.0,255207.0,13487.0,6059.0,0.0,268694.0,6059.0,274753.0,,0.022052534458222476,0.0015482295845832062,0.30599108763822414,0.008261966202370857,0.9288597394750921,0.04908772606668535,0.022052534458222476,,,
149,2018-12-31,ABN Amro,NL,EUR,206.0,191.0,1862.0,0.0,397.0,1862.0,2259.0,250209.0,13078.0,5887.0,0.0,263287.0,5887.0,269174.0,,0.02187061157466917,0.0015078602437644092,0.3162901307966706,0.008392341013619443,0.9295437152176659,0.04858567320766493,0.02187061157466917,,,
150,2019-03-31,ABN Amro,NL,EUR,183.0,197.0,1737.0,0.0,380.0,1737.0,2117.0,256005.0,12254.0,6060.0,0.0,268259.0,6060.0,274319.0,,0.02209106915671171,0.001416541476707212,0.2866336633663366,0.007717292641049289,0.9332383101425712,0.04467062070071705,0.02209106915671171,,,
151,2019-06-30,ABN Amro,NL,EUR,175.0,179.0,1814.0,0.0,354.0,1814.0,2168.0,253947.0,12566.0,6388.0,0.0,266513.0,6388.0,272901.0,,0.023407755926141714,0.0013282654129442091,0.28396994364433314,0.007944272831539643,0.9305462420438181,0.046046002030040195,0.023407755926141714,,,
152,2019-09-30,ABN Amro,NL,EUR,160.0,170.0,1849.0,0.0,330.0,1849.0,2179.0,253798.0,12418.0,6662.0,0.0,266216.0,6662.0,272878.0,,0.02441384061741877,0.0012395949154070378,0.2775442809966977,0.007985253483241595,0.9300786432031897,0.04550751617939152,0.02441384061741877,,,
153,2019-12-31,ABN Amro,NL,EUR,174.0,258.0,1994.0,0.0,432.0,1994.0,2426.0,242113.0,17066.0,6741.0,0.0,259179.0,6741.0,265920.0,,0.025349729241877256,0.0016668017084717512,0.2958018098205014,0.009123044524669074,0.9104730746089049,0.06417719614921781,0.025349729241877256,,,
154,2020-03-31,ABN Amro,NL,EUR,175.0,429.0,2362.0,0.0,604.0,2362.0,2966.0,233554.0,35149.0,7759.0,0.0,268703.0,7759.0,276462.0,,0.02806533990204802,0.0022478349702087434,0.30442067276710916,0.010728418372145178,0.8447960298341183,0.12713863026383374,0.02806533990204802,,,
155,2020-06-30,ABN Amro,NL,EUR,246.0,426.0,2896.0,0.0,672.0,2896.0,3568.0,220682.0,35974.0,8437.0,0.0,256656.0,8437.0,265093.0,,0.031826566525709844,0.002618290630259959,0.34324997036861443,0.013459427446216988,0.8324701142617874,0.13570331921250278,0.031826566525709844,,,
156,2020-09-30,ABN Amro,NL,EUR,312.0,405.0,2786.0,0.0,717.0,2786.0,3503.0,223070.0,28430.0,8461.0,0.0,251500.0,8461.0,259961.0,,0.03254718977077331,0.0028508946322067593,0.32927549934995864,0.013475098187805094,0.8580902519993384,0.10936255822988833,0.03254718977077331,,,
157,2020-12-31,ABN Amro,NL,EUR,296.0,400.0,2771.0,0.0,696.0,2771.0,3467.0,217305.0,25602.0,8474.0,0.0,242907.0,8474.0,251381.0,,0.0337097871358615,0.0028652941249120035,0.3270002360160491,0.013791814019357071,0.8644448068867575,0.10184540597738095,0.0337097871358615,,,
158,2017-12-31,RaboBank,NL,EUR,320.0,287.0,3754.0,0.0,607.0,3754.0,4361.0,396816.0,14842.0,15773.0,0.0,411658.0,15773.0,427431.0,,0.036901862522839946,0.0014745249697564484,0.23800164838648324,0.010202816361003297,0.9283744042898152,0.034723733187344855,0.036901862522839946,,,
159,2018-12-31,RaboBank,NL,EUR,270.0,239.0,3226.0,0.0,509.0,3226.0,3735.0,402603.0,15946.0,15993.0,0.0,418549.0,15993.0,434542.0,,0.03680426748162433,0.00121610611899682,0.20171324954667666,0.008595256615010746,0.9264996248924154,0.036696107625960206,0.03680426748162433,,,
160,2019-12-31,RaboBank,NL,EUR,369.0,346.0,3225.0,0.0,715.0,3225.0,3940.0,401895.0,20418.0,15090.0,0.0,422313.0,15090.0,437403.0,,0.03449907750975645,0.001693057045366825,0.21371769383697814,0.009007711424018582,0.9188208585674995,0.046680063922744014,0.03449907750975645,,,
161,2020-06-30,RaboBank,NL,EUR,694.0,836.0,3349.0,0.0,1530.0,3349.0,4879.0,384145.0,42802.0,14409.0,0.0,426947.0,14409.0,441356.0,,0.032647114800750415,0.0035835829739991145,0.23242417933236173,0.011054568194382766,0.8703744822773453,0.09697840292190431,0.032647114800750415,,,
162,2020-12-31,RaboBank,NL,EUR,720.0,846.0,3134.0,0.0,1566.0,3134.0,4700.0,385745.0,34211.0,13507.0,0.0,419956.0,13507.0,433463.0,,0.031160675767020484,0.003728962081741897,0.2320278374176353,0.010842909314059101,0.8899144794365378,0.07892484479644168,0.031160675767020484,,,
163,2017-12-31,KfW,DEU,EUR,219.0,200.0,962.0,0.0,419.0,962.0,1381.0,97070.0,4008.0,17070.0,0.0,101078.0,17070.0,118148.0,,0.1444798049903511,0.004145313520251687,0.05635618043350908,0.01168872939025629,0.8215966415004909,0.033923553509158,0.1444798049903511,,,
164,2018-12-31,KfW,DEU,EUR,199.0,176.0,975.0,0.0,375.0,975.0,1350.0,95650.0,4445.0,17159.0,0.0,100095.0,17159.0,117254.0,,0.14634042335442715,0.0037464408811628954,0.056821493094003146,0.011513466491548262,0.815750422160438,0.037909154485134836,0.14634042335442715,,,
165,2019-12-31,KfW,DEU,EUR,184.0,186.0,1058.0,0.0,370.0,1058.0,1428.0,97755.0,4708.0,17335.0,0.0,102463.0,17335.0,119798.0,,0.14470191489006495,0.003611059602002674,0.06103259301990193,0.011920065443496553,0.8159985976393596,0.03929948747057547,0.14470191489006495,,,
166,2020-12-31,KfW,DEU,EUR,243.0,326.0,1255.0,0.0,569.0,1255.0,1824.0,100069.0,12474.0,18656.0,0.0,112543.0,18656.0,131199.0,,0.14219620576376343,0.005055845321343842,0.06727058319039451,0.013902544988909976,0.7627268500522107,0.09507694418402579,0.14219620576376343,,,
167,2017-12-31,DeVolksbank,NL,EUR,4.0,33.0,121.0,0.0,37.0,121.0,158.0,45410.0,2880.0,862.0,0.0,48290.0,862.0,49152.0,,0.017537434895833332,0.0007662041830606751,0.14037122969837587,0.0032145182291666665,0.9238688151041666,0.05859375,0.017537434895833332,,,
168,2018-06-30,DeVolksbank,NL,EUR,4.0,21.0,106.0,0.0,25.0,106.0,131.0,46865.0,2348.0,759.0,0.0,49213.0,759.0,49972.0,,0.015188505563115344,0.0005079958547538252,0.13965744400527008,0.002621468022092372,0.9378251821019771,0.04698631233490755,0.015188505563115344,,,
169,2018-12-31,DeVolksbank,NL,EUR,4.0,21.0,101.0,0.0,25.0,101.0,126.0,47149.0,2360.0,657.0,0.0,49509.0,657.0,50166.0,,0.013096519555077143,0.0005049586943787998,0.1537290715372907,0.002511661284535343,0.9398596659091815,0.047043814535741336,0.013096519555077143,,,
170,2019-06-30,DeVolksbank,NL,EUR,4.0,17.0,87.0,0.0,21.0,87.0,108.0,47926.0,1844.0,595.0,0.0,49770.0,595.0,50365.0,,0.0118137595552467,0.0004219409282700422,0.146218487394958,0.002144346272212846,0.9515735133525266,0.036612727092226745,0.0118137595552467,,,
171,2019-12-31,DeVolksbank,NL,EUR,7.0,29.0,83.0,0.0,36.0,83.0,119.0,46075.0,2662.0,645.0,0.0,48737.0,645.0,49382.0,,0.013061439390871168,0.0007386585140652893,0.12868217054263567,0.002409784941881657,0.9330322789680451,0.0539062816410838,0.013061439390871168,,,
172,2020-06-30,DeVolksbank,NL,EUR,26.0,46.0,92.0,0.0,72.0,92.0,164.0,45538.0,3209.0,688.0,0.0,48747.0,688.0,49435.0,,0.013917265095580054,0.001477013970090467,0.13372093023255813,0.00331748760999292,0.9211692120966927,0.06491352280772732,0.013917265095580054,,,
173,2020-12-31,DeVolksbank,NL,EUR,30.0,59.0,77.0,0.0,89.0,77.0,166.0,45666.0,2792.0,678.0,0.0,48458.0,678.0,49136.0,,0.013798436991208075,0.0018366420405299434,0.11356932153392331,0.0033783783783783786,0.929379680885705,0.05682188212308694,0.013798436991208075,,,
174,2018-03-31,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
175,2018-06-30,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
176,2018-09-30,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
177,2018-12-31,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
178,2019-03-31,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
179,2019-06-30,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
180,2019-09-30,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
181,2019-12-31,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
182,2020-03-31,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
183,2020-06-30,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
184,2020-09-30,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
185,2020-12-31,Danske,DNK,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.134424,DKK
186,2017-12-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
187,2018-03-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
188,2018-06-30,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
189,2018-09-30,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
190,2018-12-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
191,2019-03-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
192,2019-06-30,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
193,2019-09-30,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
194,2019-12-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
195,2020-03-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
196,2020-06-30,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
197,2020-09-30,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
198,2020-12-31,DNB,NOR,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.095064,NOK
199,2017-12-31,Nordea,FIN,EUR,133.0,360.0,1816.0,0.0,493.0,1816.0,2309.0,218421.0,14040.0,5369.0,0.0,232461.0,5369.0,237830.0,,0.02257494849262078,0.002120785852250485,0.3382380331532874,0.009708615397552875,0.9183912878947147,0.059033763612664505,0.02257494849262078,,,
200,2018-03-31,Nordea,FIN,EUR,123.0,280.0,1877.0,0.0,403.0,1877.0,2280.0,222687.0,14887.0,5212.0,0.0,237574.0,5212.0,242786.0,,0.02146746517509247,0.0016963135696667143,0.3601304681504221,0.00939098630069279,0.9172151606764806,0.06131737414842701,0.02146746517509247,,,
201,2018-06-30,Nordea,FIN,EUR,134.0,313.0,1801.0,0.0,447.0,1801.0,2248.0,232451.0,13268.0,5127.0,0.0,245719.0,5127.0,250846.0,,0.020438834982419492,0.0018191511441931637,0.35127755022430274,0.008961673696212018,0.9266681549636032,0.05289301005397734,0.020438834982419492,,,
202,2018-09-30,Nordea,FIN,EUR,160.0,318.0,1631.0,0.0,478.0,1631.0,2109.0,232963.0,14342.0,4748.0,0.0,247305.0,4748.0,252053.0,,0.018837308026486494,0.0019328359717757425,0.3435130581297388,0.00836728783232098,0.9242619607780903,0.05690073119542319,0.018837308026486494,,,
203,2018-12-31,Nordea,FIN,EUR,146.0,295.0,1599.0,0.0,441.0,1599.0,2040.0,217160.0,14691.0,4646.0,0.0,231851.0,4646.0,236497.0,,0.019645069493481947,0.001902083665802606,0.344167025398192,0.008625902231317945,0.9182357492906886,0.06211918121582938,0.019645069493481947,,,
204,2019-03-31,Nordea,FIN,EUR,148.0,307.0,1600.0,0.0,455.0,1600.0,2055.0,236500.0,13922.0,4555.0,0.0,250422.0,4555.0,254977.0,,0.01786435639292956,0.0018169330170671905,0.3512623490669594,0.008059550469258011,0.9275346403793283,0.05460100322774211,0.01786435639292956,,,
205,2019-06-30,Nordea,FIN,EUR,136.0,312.0,1526.0,0.0,448.0,1526.0,1974.0,234640.0,14231.0,4493.0,0.0,248871.0,4493.0,253364.0,,0.017733379643516838,0.0018001293842994964,0.3396394391275317,0.007791162122479911,0.926098419664988,0.05616820069149524,0.017733379643516838,,,
206,2019-09-30,Nordea,FIN,EUR,160.0,336.0,1702.0,0.0,496.0,1702.0,2198.0,242819.0,10989.0,4678.0,0.0,253808.0,4678.0,258486.0,,0.01809769194463143,0.0019542331210994136,0.3638306968790081,0.008503361884202625,0.9393893673158314,0.04251294073953715,0.01809769194463143,,,
207,2019-12-31,Nordea,FIN,EUR,139.0,344.0,1686.0,0.0,483.0,1686.0,2169.0,225927.0,10748.0,4610.0,0.0,236675.0,4610.0,241285.0,,0.019106036429947987,0.0020407732122108375,0.3657266811279826,0.008989369417908283,0.9363491306960648,0.044544832873987195,0.019106036429947987,,,
208,2020-03-31,Nordea,FIN,EUR,160.0,323.0,1746.0,0.0,483.0,1746.0,2229.0,217685.0,8863.0,4516.0,0.0,226548.0,4516.0,231064.0,,0.01954436865976526,0.002131998516870597,0.38662533215234723,0.009646677976664474,0.9420982931135963,0.038357338226638504,0.01954436865976526,,,
209,2020-06-30,Nordea,FIN,EUR,310.0,468.0,1907.0,0.0,778.0,1907.0,2685.0,229282.0,12512.0,4421.0,0.0,241794.0,4421.0,246215.0,,0.017955851593119833,0.003217614994582165,0.4313503732187288,0.010905103263407998,0.9312267733484962,0.050817375058383935,0.017955851593119833,,,
210,2020-09-30,Nordea,FIN,EUR,244.0,463.0,1816.0,0.0,707.0,1816.0,2523.0,226607.0,13576.0,4219.0,0.0,240183.0,4219.0,244402.0,,0.017262542859714732,0.0029435888468376196,0.4304337520739512,0.010323156111652115,0.9271896301994256,0.05554782694085973,0.017262542859714732,,,
211,2020-12-31,Nordea,FIN,EUR,280.0,490.0,1674.0,0.0,770.0,1674.0,2444.0,241618.0,13840.0,3979.0,0.0,255458.0,3979.0,259437.0,,0.015337056780644242,0.0030141941141009483,0.4207087207841166,0.009420398786603298,0.931316658764941,0.05334628445441475,0.015337056780644242,,,
212,2017-12-31,OP,FIN,EUR,31.0,80.0,431.0,0.0,111.0,431.0,542.0,75823.0,7443.0,1279.0,0.0,83266.0,1279.0,84545.0,,0.015128038322786681,0.001333077126318065,0.33698201720093823,0.00641078715476965,0.8968360044946478,0.0880359571825655,0.015128038322786681,,,
213,2018-03-31,OP,FIN,EUR,26.0,96.0,398.0,0.0,122.0,398.0,520.0,78030.0,7786.0,1315.0,0.0,85816.0,1315.0,87131.0,,0.015092217465655164,0.001421646313041857,0.3026615969581749,0.0059680251575214335,0.8955480827719181,0.08935969976242669,0.015092217465655164,,,
214,2018-06-30,OP,FIN,EUR,26.0,105.0,391.0,0.0,131.0,391.0,522.0,77350.0,10105.0,1241.0,0.0,87455.0,1241.0,88696.0,,0.013991611797600794,0.0014979132125092906,0.3150684931506849,0.005885271038152792,0.8720799134121042,0.11392847479029494,0.013991611797600794,,,
215,2018-09-30,OP,FIN,EUR,33.0,91.0,407.0,0.0,124.0,407.0,531.0,78986.0,9040.0,1255.0,0.0,88026.0,1255.0,89281.0,,0.014056742195987949,0.0014086747097448481,0.3243027888446215,0.005947514028740717,0.8846899116273339,0.10125334617667812,0.014056742195987949,,,
216,2018-12-31,OP,FIN,EUR,37.0,81.0,409.0,0.0,118.0,409.0,527.0,80694.0,8524.0,1231.0,0.0,89218.0,1231.0,90449.0,,0.013609879600658934,0.001322603062162344,0.3322502030869212,0.005826487855034329,0.8921491669338523,0.09424095346548884,0.013609879600658934,,,
217,2019-03-31,OP,FIN,EUR,34.0,78.0,408.0,0.0,112.0,408.0,520.0,81047.0,9437.0,1234.0,0.0,90484.0,1234.0,91718.0,,0.013454283782899758,0.0012377878962026435,0.33063209076175043,0.005669552323426154,0.8836542445321529,0.10289147168494733,0.013454283782899758,,,
218,2019-06-30,OP,FIN,EUR,40.0,87.0,538.0,0.0,127.0,538.0,665.0,82966.0,9271.0,1298.0,0.0,92237.0,1298.0,93535.0,,0.01387715828299567,0.001376887799906762,0.41448382126348227,0.0071096381033837605,0.8870048644892287,0.0991179772277757,0.01387715828299567,,,
219,2019-09-30,OP,FIN,EUR,38.0,79.0,401.0,0.0,117.0,401.0,518.0,85078.0,8732.0,1290.0,0.0,93810.0,1290.0,95100.0,,0.013564668769716088,0.0012472017908538536,0.31085271317829455,0.005446898002103049,0.8946161934805468,0.09181913774973711,0.013564668769716088,,,
220,2019-12-31,OP,FIN,EUR,40.0,78.0,436.0,0.0,118.0,436.0,554.0,85707.0,8645.0,1292.0,0.0,94352.0,1292.0,95644.0,,0.013508427083768976,0.0012506359165677463,0.33746130030959753,0.005792313161306512,0.8961043034586592,0.09038726945757183,0.013508427083768976,,,
221,2020-03-31,OP,FIN,EUR,51.0,68.0,526.0,0.0,119.0,526.0,645.0,86341.0,8059.0,1821.0,0.0,94400.0,1821.0,96221.0,,0.01892518265243554,0.0012605932203389831,0.28885227896760024,0.0067033184024277446,0.8973197119131998,0.08375510543436464,0.01892518265243554,,,
222,2020-06-30,OP,FIN,EUR,56.0,100.0,533.0,0.0,156.0,533.0,689.0,87472.0,9463.0,2012.0,0.0,96935.0,2012.0,98947.0,,0.02033411826533397,0.0016093258369010161,0.2649105367793241,0.006963323799609892,0.8840288235115769,0.09563705822308913,0.02033411826533397,,,
223,2020-09-30,OP,FIN,EUR,49.0,100.0,495.0,0.0,149.0,495.0,644.0,88167.0,9062.0,2036.0,0.0,97229.0,2036.0,99265.0,,0.020510754042210245,0.0015324645938968827,0.2431237721021611,0.006487684480934871,0.8881982571903491,0.09129098876744068,0.020510754042210245,,,
224,2020-12-31,OP,FIN,EUR,53.0,92.0,518.0,0.0,145.0,518.0,663.0,85013.0,8053.0,2365.0,0.0,93066.0,2365.0,95431.0,,0.024782303444373422,0.001558034083338706,0.21902748414376322,0.006947427984617158,0.8908321195418679,0.08438557701375864,0.024782303444373422,,,
225,2017-12-31,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
226,2018-03-31,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
227,2018-06-30,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
228,2018-09-30,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
229,2018-12-31,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
230,2019-03-31,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
231,2019-06-30,SEB,SWE,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.099458,SEK
